dataset,freq,age,sex,indic_il,unit,geo,time,value,status
ilc_di03,A,Y18-64,M,MEI_E,PPS,BG,2019,12504,
ilc_di03,A,Y18-64,M,MEI_E,PPS,CZ,2014,13529,
ilc_di03,A,Y18-64,M,MEI_E,PPS,CZ,2019,17248,
ilc_di03,A,Y18-64,M,MEI_E,PPS,DK,2014,23095,
ilc_di03,A,Y18-64,M,MEI_E,PPS,DK,2019,25947,
ilc_di03,A,Y18-64,M,MEI_E,PPS,DE,2014,23391,
ilc_di03,A,Y18-64,M,MEI_E,PPS,DE,2019,27296,
ilc_di03,A,Y18-64,M,MEI_E,PPS,EE,2014,12165,b
ilc_di03,A,Y18-64,M,MEI_E,PPS,EE,2019,16954,
ilc_di03,A,Y18-64,M,MEI_E,PPS,IE,2014,20579,
ilc_di03,A,Y18-64,M,MEI_E,PPS,IE,2019,23719,b
ilc_di03,A,Y18-64,M,MEI_E,PPS,EL,2014,10285,
ilc_di03,A,Y18-64,M,MEI_E,PPS,EL,2019,11521,
ilc_di03,A,Y18-64,M,MEI_E,PPS,ES,2014,16911,
ilc_di03,A,Y18-64,M,MEI_E,PPS,ES,2019,19100,
ilc_di03,A,Y18-64,M,MEI_E,PPS,FR,2014,23026,
ilc_di03,A,Y18-64,M,MEI_E,PPS,FR,2019,24687,
ilc_di03,A,Y18-64,M,MEI_E,PPS,HR,2014,8992,
ilc_di03,A,Y18-64,M,MEI_E,PPS,HR,2019,12626,
ilc_di03,A,Y18-64,M,MEI_E,PPS,IT,2014,18093,
ilc_di03,A,Y18-64,M,MEI_E,PPS,IT,2019,20094,
ilc_di03,A,Y18-64,M,MEI_E,PPS,CY,2014,21257,
ilc_di03,A,Y18-64,M,MEI_E,PPS,CY,2019,24045,
ilc_di03,A,Y18-64,M,MEI_E,PPS,LV,2014,9602,
ilc_di03,A,Y18-64,M,MEI_E,PPS,LV,2019,14306,
ilc_di03,A,Y18-64,M,MEI_E,PPS,LT,2014,10127,
ilc_di03,A,Y18-64,M,MEI_E,PPS,LT,2019,15521,
ilc_di03,A,Y18-64,M,MEI_E,PPS,LU,2014,32684,
ilc_di03,A,Y18-64,M,MEI_E,PPS,LU,2019,34963,
ilc_di03,A,Y18-64,M,MEI_E,PPS,HU,2014,8975,
ilc_di03,A,Y18-64,M,MEI_E,PPS,HU,2019,10545,b
ilc_di03,A,Y18-64,M,MEI_E,PPS,MT,2014,19020,
ilc_di03,A,Y18-64,M,MEI_E,PPS,MT,2019,22711,
ilc_di03,A,Y18-64,M,MEI_E,PPS,NL,2014,21709,
ilc_di03,A,Y18-64,M,MEI_E,PPS,NL,2019,25992,
ilc_di03,A,Y18-64,M,MEI_E,PPS,AT,2014,26046,
ilc_di03,A,Y18-64,M,MEI_E,PPS,AT,2019,27841,
ilc_di03,A,Y18-64,M,MEI_E,PPS,PL,2014,11363,
ilc_di03,A,Y18-64,M,MEI_E,PPS,PL,2019,14385,
ilc_di03,A,Y18-64,M,MEI_E,PPS,PT,2014,12678,
ilc_di03,A,Y18-64,M,MEI_E,PPS,PT,2019,13773,
ilc_di03,A,Y18-64,M,MEI_E,PPS,RO,2014,4752,
ilc_di03,A,Y18-64,M,MEI_E,PPS,RO,2019,9074,
ilc_di03,A,Y18-64,M,MEI_E,PPS,SI,2014,15841,
ilc_di03,A,Y18-64,M,MEI_E,PPS,SI,2019,18775,
ilc_di03,A,Y18-64,M,MEI_E,PPS,SK,2014,11525,
ilc_di03,A,Y18-64,M,MEI_E,PPS,SK,2019,11796,
ilc_di03,A,Y18-64,M,MEI_E,PPS,FI,2014,22288,
ilc_di03,A,Y18-64,M,MEI_E,PPS,FI,2019,24298,
ilc_di03,A,Y18-64,M,MEI_E,PPS,SE,2014,21807,
ilc_di03,A,Y18-64,M,MEI_E,PPS,SE,2019,23835,
ilc_di03,A,Y18-64,M,MED_E,EUR,BE,2014,23677,
ilc_di03,A,Y18-64,M,MED_E,EUR,BE,2019,26677,b
ilc_di03,A,Y18-64,M,MED_E,EUR,BG,2014,3607,
ilc_di03,A,Y18-64,M,MED_E,EUR,BG,2019,4804,
ilc_di03,A,Y18-64,M,MED_E,EUR,CZ,2014,8304,
ilc_di03,A,Y18-64,M,MED_E,EUR,CZ,2019,11230,
ilc_di03,A,Y18-64,M,MED_E,EUR,DK,2014,29994,
ilc_di03,A,Y18-64,M,MED_E,EUR,DK,2019,33079,
ilc_di03,A,Y18-64,M,MED_E,EUR,DE,2014,21459,
ilc_di03,A,Y18-64,M,MED_E,EUR,DE,2019,25657,
ilc_di03,A,Y18-64,M,MED_E,EUR,EE,2014,8146,b
ilc_di03,A,Y18-64,M,MED_E,EUR,EE,2019,12621,
ilc_di03,A,Y18-64,M,MED_E,EUR,IE,2014,21605,
ilc_di03,A,Y18-64,M,MED_E,EUR,IE,2019,26794,b
ilc_di03,A,Y18-64,M,MED_E,EUR,EL,2014,7904,
ilc_di03,A,Y18-64,M,MED_E,EUR,EL,2019,8496,
ilc_di03,A,Y18-64,M,MED_E,EUR,ES,2014,13712,
ilc_di03,A,Y18-64,M,MED_E,EUR,ES,2019,15438,
ilc_di03,A,Y18-64,M,MED_E,EUR,FR,2014,21977,
ilc_di03,A,Y18-64,M,MED_E,EUR,FR,2019,23426,
ilc_di03,A,Y18-64,M,MED_E,EUR,HR,2014,5613,
ilc_di03,A,Y18-64,M,MED_E,EUR,HR,2019,7665,
ilc_di03,A,Y18-64,M,MED_E,EUR,IT,2014,16693,
ilc_di03,A,Y18-64,M,MED_E,EUR,IT,2019,18141,
ilc_di03,A,Y18-64,M,MED_E,EUR,CY,2014,15324,
ilc_di03,A,Y18-64,M,MED_E,EUR,CY,2019,17543,
ilc_di03,A,Y18-64,M,MED_E,EUR,LV,2014,5728,
ilc_di03,A,Y18-64,M,MED_E,EUR,LV,2019,9236,
ilc_di03,A,Y18-64,M,MED_E,EUR,LT,2014,5502,
ilc_di03,A,Y18-64,M,MED_E,EUR,LT,2019,8709,
ilc_di03,A,Y18-64,M,MED_E,EUR,LU,2014,35138,
ilc_di03,A,Y18-64,M,MED_E,EUR,LU,2019,36689,
ilc_di03,A,Y18-64,M,MED_E,EUR,HU,2014,4644,
ilc_di03,A,Y18-64,M,MED_E,EUR,HU,2019,5909,b
ilc_di03,A,Y18-64,M,MED_E,EUR,MT,2014,13920,
ilc_di03,A,Y18-64,M,MED_E,EUR,MT,2019,16864,
ilc_di03,A,Y18-64,M,MED_E,EUR,NL,2014,22111,
ilc_di03,A,Y18-64,M,MED_E,EUR,NL,2019,26584,
ilc_di03,A,Y18-64,M,MED_E,EUR,AT,2014,24936,
ilc_di03,A,Y18-64,M,MED_E,EUR,AT,2019,27499,
ilc_di03,A,Y18-64,M,MED_E,EUR,PL,2014,5457,
ilc_di03,A,Y18-64,M,MED_E,EUR,PL,2019,7423,
ilc_di03,A,Y18-64,M,MED_E,EUR,PT,2014,8560,
ilc_di03,A,Y18-64,M,MED_E,EUR,PT,2019,10375,
ilc_di03,A,Y18-64,M,MED_E,EUR,RO,2014,2294,
ilc_di03,A,Y18-64,M,MED_E,EUR,RO,2019,4227,
ilc_di03,A,Y18-64,M,MED_E,EUR,SI,2014,12258,
ilc_di03,A,Y18-64,M,MED_E,EUR,SI,2019,14814,
ilc_di03,A,Y18-64,M,MED_E,EUR,SK,2014,7394,
ilc_di03,A,Y18-64,M,MED_E,EUR,SK,2019,8802,
ilc_di03,A,Y18-64,M,MED_E,EUR,FI,2014,25575,
ilc_di03,A,Y18-64,M,MED_E,EUR,FI,2019,26928,
ilc_di03,A,Y18-64,M,MED_E,EUR,SE,2014,27835,
ilc_di03,A,Y18-64,M,MED_E,EUR,SE,2019,26698,
ilc_di03,A,Y18-64,M,MED_E,NAC,BE,2014,23677,
ilc_di03,A,Y18-64,M,MED_E,NAC,BE,2019,26677,b
ilc_di03,A,Y18-64,M,MED_E,NAC,BG,2014,7055,
ilc_di03,A,Y18-64,M,MED_E,NAC,BG,2019,9395,
ilc_di03,A,Y18-64,M,MED_E,NAC,CZ,2014,215729,
ilc_di03,A,Y18-64,M,MED_E,NAC,CZ,2019,288005,
ilc_di03,A,Y18-64,M,MED_E,NAC,DK,2014,223695,
ilc_di03,A,Y18-64,M,MED_E,NAC,DK,2019,246543,
ilc_di03,A,Y18-64,M,MED_E,NAC,DE,2014,21459,
ilc_di03,A,Y18-64,M,MED_E,NAC,DE,2019,25657,
ilc_di03,A,Y18-64,M,MED_E,NAC,EE,2014,8146,b
ilc_di03,A,Y18-64,M,MED_E,NAC,EE,2019,12621,
ilc_di03,A,Y18-64,M,MED_E,NAC,IE,2014,21605,
ilc_di03,A,Y18-64,M,MED_E,NAC,IE,2019,26794,b
ilc_di03,A,Y18-64,M,MED_E,NAC,EL,2014,7904,
ilc_di03,A,Y18-64,M,MED_E,NAC,EL,2019,8496,
ilc_di03,A,Y18-64,M,MED_E,NAC,ES,2014,13712,
ilc_di03,A,Y18-64,M,MED_E,NAC,ES,2019,15438,
ilc_di03,A,Y18-64,M,MED_E,NAC,FR,2014,21977,
ilc_di03,A,Y18-64,M,MED_E,NAC,FR,2019,23426,
ilc_di03,A,Y18-64,M,MED_E,NAC,HR,2014,42292,
ilc_di03,A,Y18-64,M,MED_E,NAC,HR,2019,57750,
ilc_di03,A,Y18-64,M,MED_E,NAC,IT,2014,16693,
ilc_di03,A,Y18-64,M,MED_E,NAC,IT,2019,18141,
ilc_di03,A,Y18-64,M,MED_E,NAC,CY,2014,15324,
ilc_di03,A,Y18-64,M,MED_E,NAC,CY,2019,17543,
ilc_di03,A,Y18-64,M,MED_E,NAC,LV,2014,5728,
ilc_di03,A,Y18-64,M,MED_E,NAC,LV,2019,9236,
ilc_di03,A,Y18-64,M,MED_E,NAC,LT,2014,18996,
ilc_di03,A,Y18-64,M,MED_E,NAC,LT,2019,8709,
ilc_di03,A,Y18-64,M,MED_E,NAC,LU,2014,35138,
ilc_di03,A,Y18-64,M,MED_E,NAC,LU,2019,36689,
ilc_di03,A,Y18-64,M,MED_E,NAC,HU,2014,1378535,
ilc_di03,A,Y18-64,M,MED_E,NAC,HU,2019,1884240,b
ilc_di03,A,Y18-64,M,MED_E,NAC,MT,2014,13920,
ilc_di03,A,Y18-64,M,MED_E,NAC,MT,2019,16864,
ilc_di03,A,Y18-64,M,MED_E,NAC,NL,2014,22111,
ilc_di03,A,Y18-64,M,MED_E,NAC,NL,2019,26584,
ilc_di03,A,Y18-64,M,MED_E,NAC,AT,2014,24936,
ilc_di03,A,Y18-64,M,MED_E,NAC,AT,2019,27499,
ilc_di03,A,Y18-64,M,MED_E,NAC,PL,2014,22907,
ilc_di03,A,Y18-64,M,MED_E,NAC,PL,2019,31634,
ilc_di03,A,Y18-64,M,MED_E,NAC,PT,2014,8560,
ilc_di03,A,Y18-64,M,MED_E,NAC,PT,2019,10375,
ilc_di03,A,Y18-64,M,MED_E,NAC,RO,2014,10136,
ilc_di03,A,Y18-64,M,MED_E,NAC,RO,2019,19673,
ilc_di03,A,Y18-64,M,MED_E,NAC,SI,2014,12258,
ilc_di03,A,Y18-64,M,MED_E,NAC,SI,2019,14814,
ilc_di03,A,Y18-64,M,MED_E,NAC,SK,2014,7394,
ilc_di03,A,Y18-64,M,MED_E,NAC,SK,2019,8802,
ilc_di03,A,Y18-64,M,MED_E,NAC,FI,2014,25575,
ilc_di03,A,Y18-64,M,MED_E,NAC,FI,2019,26928,
ilc_di03,A,Y18-64,M,MED_E,NAC,SE,2014,240813,
ilc_di03,A,Y18-64,M,MED_E,NAC,SE,2019,273872,
ilc_di03,A,Y18-64,M,MED_E,PPS,BE,2014,21371,
ilc_di03,A,Y18-64,M,MED_E,PPS,BE,2019,23959,b
ilc_di03,A,Y18-64,M,MED_E,PPS,BG,2014,7358,
ilc_di03,A,Y18-64,M,MED_E,PPS,BG,2019,9520,
ilc_di03,A,Y18-64,M,MED_E,PPS,CZ,2014,12082,
ilc_di03,A,Y18-64,M,MED_E,PPS,CZ,2019,15768,
ilc_di03,A,Y18-64,M,MED_E,PPS,DK,2014,21517,
ilc_di03,A,Y18-64,M,MED_E,PPS,DK,2019,24091,
ilc_di03,A,Y18-64,M,MED_E,PPS,DE,2014,20896,
ilc_di03,A,Y18-64,M,MED_E,PPS,DE,2019,24761,
ilc_di03,A,Y18-64,M,MED_E,PPS,EE,2014,10431,b
ilc_di03,A,Y18-64,M,MED_E,PPS,EE,2019,15682,
ilc_di03,A,Y18-64,M,MED_E,PPS,IE,2014,17745,
ilc_di03,A,Y18-64,M,MED_E,PPS,IE,2019,20756,b
ilc_di03,A,Y18-64,M,MED_E,PPS,EL,2014,8927,
ilc_di03,A,Y18-64,M,MED_E,PPS,EL,2019,10123,
ilc_di03,A,Y18-64,M,MED_E,PPS,ES,2014,14669,
ilc_di03,A,Y18-64,M,MED_E,PPS,ES,2019,16626,
ilc_di03,A,Y18-64,M,MED_E,PPS,FR,2014,20016,
ilc_di03,A,Y18-64,M,MED_E,PPS,FR,2019,21255,
ilc_di03,A,Y18-64,M,MED_E,PPS,HR,2014,8150,
ilc_di03,A,Y18-64,M,MED_E,PPS,HR,2019,11437,
ilc_di03,A,Y18-64,M,MED_E,PPS,IT,2014,16158,
ilc_di03,A,Y18-64,M,MED_E,PPS,IT,2019,18071,
ilc_di03,A,Y18-64,M,MED_E,PPS,CY,2014,16774,
ilc_di03,A,Y18-64,M,MED_E,PPS,CY,2019,20113,
ilc_di03,A,Y18-64,M,MED_E,PPS,LV,2014,8060,
ilc_di03,A,Y18-64,M,MED_E,PPS,LV,2019,12444,
ilc_di03,A,Y18-64,M,MED_E,PPS,LT,2014,8664,
ilc_di03,A,Y18-64,M,MED_E,PPS,LT,2019,13212,
ilc_di03,A,Y18-64,M,MED_E,PPS,LU,2014,28944,
ilc_di03,A,Y18-64,M,MED_E,PPS,LU,2019,29210,
ilc_di03,A,Y18-64,M,MED_E,PPS,HU,2014,7779,
ilc_di03,A,Y18-64,M,MED_E,PPS,HU,2019,9450,b
ilc_di03,A,Y18-64,M,MED_E,PPS,MT,2014,17048,
ilc_di03,A,Y18-64,M,MED_E,PPS,MT,2019,20416,
ilc_di03,A,Y18-64,M,MED_E,PPS,NL,2014,19904,
ilc_di03,A,Y18-64,M,MED_E,PPS,NL,2019,23728,
ilc_di03,A,Y18-64,M,MED_E,PPS,AT,2014,23272,
ilc_di03,A,Y18-64,M,MED_E,PPS,AT,2019,25317,
ilc_di03,A,Y18-64,M,MED_E,PPS,PL,2014,9777,
ilc_di03,A,Y18-64,M,MED_E,PPS,PL,2019,12853,
ilc_di03,A,Y18-64,M,MED_E,PPS,PT,2014,10533,
ilc_di03,A,Y18-64,M,MED_E,PPS,PT,2019,12009,
ilc_di03,A,Y18-64,M,MED_E,PPS,RO,2014,4273,
ilc_di03,A,Y18-64,M,MED_E,PPS,RO,2019,8055,
ilc_di03,A,Y18-64,M,MED_E,PPS,SI,2014,14747,
ilc_di03,A,Y18-64,M,MED_E,PPS,SI,2019,17517,
ilc_di03,A,Y18-64,M,MED_E,PPS,SK,2014,10648,
ilc_di03,A,Y18-64,M,MED_E,PPS,SK,2019,11387,
ilc_di03,A,Y18-64,M,MED_E,PPS,FI,2014,20770,
ilc_di03,A,Y18-64,M,MED_E,PPS,FI,2019,22038,
ilc_di03,A,Y18-64,M,MED_E,PPS,SE,2014,21039,
ilc_di03,A,Y18-64,M,MED_E,PPS,SE,2019,22267,
ilc_di03,A,Y18-64,F,MEI_E,EUR,BE,2014,24377,
ilc_di03,A,Y18-64,F,MEI_E,EUR,BE,2019,27129,b
ilc_di03,A,Y18-64,F,MEI_E,EUR,BG,2014,4184,
ilc_di03,A,Y18-64,F,MEI_E,EUR,BG,2019,6057,
ilc_di03,A,Y18-64,F,MEI_E,EUR,CZ,2014,8840,
ilc_di03,A,Y18-64,F,MEI_E,EUR,CZ,2019,11660,
ilc_di03,A,Y18-64,F,MEI_E,EUR,DK,2014,31850,
ilc_di03,A,Y18-64,F,MEI_E,EUR,DK,2019,35401,
ilc_di03,A,Y18-64,F,MEI_E,EUR,DE,2014,22881,
ilc_di03,A,Y18-64,F,MEI_E,EUR,DE,2019,26898,
ilc_di03,A,Y18-64,F,MEI_E,EUR,EE,2014,9420,b
ilc_di03,A,Y18-64,F,MEI_E,EUR,EE,2019,13794,
ilc_di03,A,Y18-64,F,MEI_E,EUR,IE,2014,24109,
ilc_di03,A,Y18-64,F,MEI_E,EUR,IE,2019,29826,b
ilc_di03,A,Y18-64,F,MEI_E,EUR,EL,2014,8921,
ilc_di03,A,Y18-64,F,MEI_E,EUR,EL,2019,9569,
ilc_di03,A,Y18-64,F,MEI_E,EUR,ES,2014,15696,
ilc_di03,A,Y18-64,F,MEI_E,EUR,ES,2019,17598,
ilc_di03,A,Y18-64,F,MEI_E,EUR,FR,2014,24370,
ilc_di03,A,Y18-64,F,MEI_E,EUR,FR,2019,26492,
ilc_di03,A,Y18-64,F,MEI_E,EUR,HR,2014,6119,
ilc_di03,A,Y18-64,F,MEI_E,EUR,HR,2019,8476,
ilc_di03,A,Y18-64,F,MEI_E,EUR,IT,2014,17946,
ilc_di03,A,Y18-64,F,MEI_E,EUR,IT,2019,19488,
ilc_di03,A,Y18-64,F,MEI_E,EUR,CY,2014,19677,
ilc_di03,A,Y18-64,F,MEI_E,EUR,CY,2019,20575,
ilc_di03,A,Y18-64,F,MEI_E,EUR,LV,2014,6694,
ilc_di03,A,Y18-64,F,MEI_E,EUR,LV,2019,10461,
ilc_di03,A,Y18-64,F,MEI_E,EUR,LT,2014,6392,
ilc_di03,A,Y18-64,F,MEI_E,EUR,LT,2019,10077,
ilc_di03,A,Y18-64,F,MEI_E,EUR,LU,2014,38665,
ilc_di03,A,Y18-64,F,MEI_E,EUR,LU,2019,42024,
ilc_di03,A,Y18-64,F,MEI_E,EUR,HU,2014,5249,
ilc_di03,A,Y18-64,F,MEI_E,EUR,HU,2019,6542,b
ilc_di03,A,Y18-64,F,MEI_E,EUR,MT,2014,15054,
ilc_di03,A,Y18-64,F,MEI_E,EUR,MT,2019,18416,
ilc_di03,A,Y18-64,F,MEI_E,EUR,NL,2014,23828,
ilc_di03,A,Y18-64,F,MEI_E,EUR,NL,2019,28138,
ilc_di03,A,Y18-64,F,MEI_E,EUR,AT,2014,27006,
ilc_di03,A,Y18-64,F,MEI_E,EUR,AT,2019,29651,
ilc_di03,A,Y18-64,F,MEI_E,EUR,PL,2014,6364,
ilc_di03,A,Y18-64,F,MEI_E,EUR,PL,2019,8252,
ilc_di03,A,Y18-64,F,MEI_E,EUR,PT,2014,10057,
ilc_di03,A,Y18-64,F,MEI_E,EUR,PT,2019,11822,
ilc_di03,A,Y18-64,F,MEI_E,EUR,RO,2014,2534,
ilc_di03,A,Y18-64,F,MEI_E,EUR,RO,2019,4707,
ilc_di03,A,Y18-64,F,MEI_E,EUR,SI,2014,12996,
ilc_di03,A,Y18-64,F,MEI_E,EUR,SI,2019,15721,
ilc_di03,A,Y18-64,F,MEI_E,EUR,SK,2014,7786,
ilc_di03,A,Y18-64,F,MEI_E,EUR,SK,2019,8887,
ilc_di03,A,Y18-64,F,MEI_E,EUR,FI,2014,27452,
ilc_di03,A,Y18-64,F,MEI_E,EUR,FI,2019,29789,
ilc_di03,A,Y18-64,F,MEI_E,EUR,SE,2014,29274,
ilc_di03,A,Y18-64,F,MEI_E,EUR,SE,2019,27820,
ilc_di03,A,Y18-64,F,MEI_E,NAC,BE,2014,24377,
ilc_di03,A,Y18-64,F,MEI_E,NAC,BE,2019,27129,b
ilc_di03,A,Y18-64,F,MEI_E,NAC,BG,2014,8183,
ilc_di03,A,Y18-64,F,MEI_E,NAC,BG,2019,11846,
ilc_di03,A,Y18-64,F,MEI_E,NAC,CZ,2014,229670,
ilc_di03,A,Y18-64,F,MEI_E,NAC,CZ,2019,299049,
ilc_di03,A,Y18-64,F,MEI_E,NAC,DK,2014,237533,
ilc_di03,A,Y18-64,F,MEI_E,NAC,DK,2019,263847,
ilc_di03,A,Y18-64,F,MEI_E,NAC,DE,2014,22881,
ilc_di03,A,Y18-64,F,MEI_E,NAC,DE,2019,26898,
ilc_di03,A,Y18-64,F,MEI_E,NAC,EE,2014,9420,b
ilc_di03,A,Y18-64,F,MEI_E,NAC,EE,2019,13794,
ilc_di03,A,Y18-64,F,MEI_E,NAC,IE,2014,24109,
ilc_di03,A,Y18-64,F,MEI_E,NAC,IE,2019,29826,b
ilc_di03,A,Y18-64,F,MEI_E,NAC,EL,2014,8921,
ilc_di03,A,Y18-64,F,MEI_E,NAC,EL,2019,9569,
ilc_di03,A,Y18-64,F,MEI_E,NAC,ES,2014,15696,
ilc_di03,A,Y18-64,F,MEI_E,NAC,ES,2019,17598,
ilc_di03,A,Y18-64,F,MEI_E,NAC,FR,2014,24370,
ilc_di03,A,Y18-64,F,MEI_E,NAC,FR,2019,26492,
ilc_di03,A,Y18-64,F,MEI_E,NAC,HR,2014,46104,
ilc_di03,A,Y18-64,F,MEI_E,NAC,HR,2019,63860,
ilc_di03,A,Y18-64,F,MEI_E,NAC,IT,2014,17946,
ilc_di03,A,Y18-64,F,MEI_E,NAC,IT,2019,19488,
ilc_di03,A,Y18-64,F,MEI_E,NAC,CY,2014,19677,
ilc_di03,A,Y18-64,F,MEI_E,NAC,CY,2019,20575,
ilc_di03,A,Y18-64,F,MEI_E,NAC,LV,2014,6694,
ilc_di03,A,Y18-64,F,MEI_E,NAC,LV,2019,10461,
ilc_di03,A,Y18-64,F,MEI_E,NAC,LT,2014,22069,
ilc_di03,A,Y18-64,F,MEI_E,NAC,LT,2019,10077,
ilc_di03,A,Y18-64,F,MEI_E,NAC,LU,2014,38665,
ilc_di03,A,Y18-64,F,MEI_E,NAC,LU,2019,42024,
ilc_di03,A,Y18-64,F,MEI_E,NAC,HU,2014,1558210,
ilc_di03,A,Y18-64,F,MEI_E,NAC,HU,2019,2086210,b
ilc_di03,A,Y18-64,F,MEI_E,NAC,MT,2014,15054,
ilc_di03,A,Y18-64,F,MEI_E,NAC,MT,2019,18416,
ilc_di03,A,Y18-64,F,MEI_E,NAC,NL,2014,23828,
ilc_di03,A,Y18-64,F,MEI_E,NAC,NL,2019,28138,
ilc_di03,A,Y18-64,F,MEI_E,NAC,AT,2014,27006,
ilc_di03,A,Y18-64,F,MEI_E,NAC,AT,2019,29651,
ilc_di03,A,Y18-64,F,MEI_E,NAC,PL,2014,26712,
ilc_di03,A,Y18-64,F,MEI_E,NAC,PL,2019,35164,
ilc_di03,A,Y18-64,F,MEI_E,NAC,PT,2014,10057,
ilc_di03,A,Y18-64,F,MEI_E,NAC,PT,2019,11822,
ilc_di03,A,Y18-64,F,MEI_E,NAC,RO,2014,11199,
ilc_di03,A,Y18-64,F,MEI_E,NAC,RO,2019,21907,
ilc_di03,A,Y18-64,F,MEI_E,NAC,SI,2014,12996,
ilc_di03,A,Y18-64,F,MEI_E,NAC,SI,2019,15721,
ilc_di03,A,Y18-64,F,MEI_E,NAC,SK,2014,7786,
ilc_di03,A,Y18-64,F,MEI_E,NAC,SK,2019,8887,
ilc_di03,A,Y18-64,F,MEI_E,NAC,FI,2014,27452,
ilc_di03,A,Y18-64,F,MEI_E,NAC,FI,2019,29789,
ilc_di03,A,Y18-64,F,MEI_E,NAC,SE,2014,253262,
ilc_di03,A,Y18-64,F,MEI_E,NAC,SE,2019,285388,
ilc_di03,A,Y18-64,F,MEI_E,PPS,BE,2014,22003,
ilc_di03,A,Y18-64,F,MEI_E,PPS,BE,2019,24364,b
ilc_di03,A,Y18-64,F,MEI_E,PPS,BG,2014,8534,
ilc_di03,A,Y18-64,F,MEI_E,PPS,BG,2019,12003,
ilc_di03,A,Y18-64,F,MEI_E,PPS,CZ,2014,12863,
ilc_di03,A,Y18-64,F,MEI_E,PPS,CZ,2019,16372,
ilc_di03,A,Y18-64,F,MEI_E,PPS,DK,2014,22848,
ilc_di03,A,Y18-64,F,MEI_E,PPS,DK,2019,25782,
ilc_di03,A,Y18-64,F,MEI_E,PPS,DE,2014,22282,
ilc_di03,A,Y18-64,F,MEI_E,PPS,DE,2019,25959,
ilc_di03,A,Y18-64,F,MEI_E,PPS,EE,2014,12063,b
ilc_di03,A,Y18-64,F,MEI_E,PPS,EE,2019,17140,
ilc_di03,A,Y18-64,F,MEI_E,PPS,IE,2014,19801,
ilc_di03,A,Y18-64,F,MEI_E,PPS,IE,2019,23104,b
ilc_di03,A,Y18-64,F,MEI_E,PPS,EL,2014,10076,
ilc_di03,A,Y18-64,F,MEI_E,PPS,EL,2019,11402,
ilc_di03,A,Y18-64,F,MEI_E,PPS,ES,2014,16792,
ilc_di03,A,Y18-64,F,MEI_E,PPS,ES,2019,18952,
ilc_di03,A,Y18-64,F,MEI_E,PPS,FR,2014,22196,
ilc_di03,A,Y18-64,F,MEI_E,PPS,FR,2019,24037,
ilc_di03,A,Y18-64,F,MEI_E,PPS,HR,2014,8885,
ilc_di03,A,Y18-64,F,MEI_E,PPS,HR,2019,12647,
ilc_di03,A,Y18-64,F,MEI_E,PPS,IT,2014,17371,
ilc_di03,A,Y18-64,F,MEI_E,PPS,IT,2019,19412,
ilc_di03,A,Y18-64,F,MEI_E,PPS,CY,2014,21538,
ilc_di03,A,Y18-64,F,MEI_E,PPS,CY,2019,23588,
ilc_di03,A,Y18-64,F,MEI_E,PPS,LV,2014,9418,
ilc_di03,A,Y18-64,F,MEI_E,PPS,LV,2019,14095,
ilc_di03,A,Y18-64,F,MEI_E,PPS,LT,2014,10066,
ilc_di03,A,Y18-64,F,MEI_E,PPS,LT,2019,15287,
ilc_di03,A,Y18-64,F,MEI_E,PPS,LU,2014,31850,
ilc_di03,A,Y18-64,F,MEI_E,PPS,LU,2019,33457,
ilc_di03,A,Y18-64,F,MEI_E,PPS,HU,2014,8792,
ilc_di03,A,Y18-64,F,MEI_E,PPS,HU,2019,10463,b
ilc_di03,A,Y18-64,F,MEI_E,PPS,MT,2014,18437,
ilc_di03,A,Y18-64,F,MEI_E,PPS,MT,2019,22295,
ilc_di03,A,Y18-64,F,MEI_E,PPS,NL,2014,21449,
ilc_di03,A,Y18-64,F,MEI_E,PPS,NL,2019,25116,
ilc_di03,A,Y18-64,F,MEI_E,PPS,AT,2014,25204,
ilc_di03,A,Y18-64,F,MEI_E,PPS,AT,2019,27297,
ilc_di03,A,Y18-64,F,MEI_E,PPS,PL,2014,11401,
ilc_di03,A,Y18-64,F,MEI_E,PPS,PL,2019,14287,
ilc_di03,A,Y18-64,F,MEI_E,PPS,PT,2014,12374,
ilc_di03,A,Y18-64,F,MEI_E,PPS,PT,2019,13684,
ilc_di03,A,Y18-64,F,MEI_E,PPS,RO,2014,4721,
ilc_di03,A,Y18-64,F,MEI_E,PPS,RO,2019,8970,
ilc_di03,A,Y18-64,F,MEI_E,PPS,SI,2014,15636,
ilc_di03,A,Y18-64,F,MEI_E,PPS,SI,2019,18589,
ilc_di03,A,Y18-64,F,MEI_E,PPS,SK,2014,11211,
ilc_di03,A,Y18-64,F,MEI_E,PPS,SK,2019,11496,
ilc_di03,A,Y18-64,F,MEI_E,PPS,FI,2014,22295,
ilc_di03,A,Y18-64,F,MEI_E,PPS,FI,2019,24379,
ilc_di03,A,Y18-64,F,MEI_E,PPS,SE,2014,22126,
ilc_di03,A,Y18-64,F,MEI_E,PPS,SE,2019,23204,
ilc_di03,A,Y18-64,F,MED_E,EUR,BE,2014,22952,
ilc_di03,A,Y18-64,F,MED_E,EUR,BE,2019,25591,b
ilc_di03,A,Y18-64,F,MED_E,EUR,BG,2014,3596,
ilc_di03,A,Y18-64,F,MED_E,EUR,BG,2019,4799,
ilc_di03,A,Y18-64,F,MED_E,EUR,CZ,2014,7914,
